,0,1,2,3,4,5,6,7,8
8679,13678,,Liechtenstein,47.14,9.55,2020-01-28,0.0,0.0,0.0
8680,13679,,Liechtenstein,47.14,9.55,2020-01-29,0.0,0.0,0.0
8681,13680,,Liechtenstein,47.14,9.55,2020-01-30,0.0,0.0,0.0
8682,13681,,Liechtenstein,47.14,9.55,2020-01-31,0.0,0.0,0.0
8683,13682,,Liechtenstein,47.14,9.55,2020-02-01,0.0,0.0,0.0
8684,13683,,Liechtenstein,47.14,9.55,2020-02-02,0.0,0.0,0.0
8685,13684,,Liechtenstein,47.14,9.55,2020-02-03,0.0,0.0,0.0
8686,13685,,Liechtenstein,47.14,9.55,2020-02-04,0.0,0.0,0.0
8687,13686,,Liechtenstein,47.14,9.55,2020-02-05,0.0,0.0,0.0
8688,13687,,Liechtenstein,47.14,9.55,2020-02-06,0.0,0.0,0.0
8689,13688,,Liechtenstein,47.14,9.55,2020-02-07,0.0,0.0,0.0
8690,13689,,Liechtenstein,47.14,9.55,2020-02-08,0.0,0.0,0.0
8691,13690,,Liechtenstein,47.14,9.55,2020-02-09,0.0,0.0,0.0
8692,13691,,Liechtenstein,47.14,9.55,2020-02-10,0.0,0.0,0.0
8693,13692,,Liechtenstein,47.14,9.55,2020-02-11,0.0,0.0,0.0
8694,13693,,Liechtenstein,47.14,9.55,2020-02-12,0.0,0.0,0.0
8695,13694,,Liechtenstein,47.14,9.55,2020-02-13,0.0,0.0,0.0
8696,13695,,Liechtenstein,47.14,9.55,2020-02-14,0.0,0.0,0.0
8697,13696,,Liechtenstein,47.14,9.55,2020-02-15,0.0,0.0,0.0
8698,13697,,Liechtenstein,47.14,9.55,2020-02-16,0.0,0.0,0.0
8699,13698,,Liechtenstein,47.14,9.55,2020-02-17,0.0,0.0,0.0
8700,13699,,Liechtenstein,47.14,9.55,2020-02-18,0.0,0.0,0.0
8701,13700,,Liechtenstein,47.14,9.55,2020-02-19,0.0,0.0,0.0
8702,13701,,Liechtenstein,47.14,9.55,2020-02-20,0.0,0.0,0.0
8703,13702,,Liechtenstein,47.14,9.55,2020-02-21,0.0,0.0,0.0
8704,13703,,Liechtenstein,47.14,9.55,2020-02-22,0.0,0.0,0.0
8705,13704,,Liechtenstein,47.14,9.55,2020-02-23,0.0,0.0,0.0
8706,13705,,Liechtenstein,47.14,9.55,2020-02-24,0.0,0.0,0.0
8707,13706,,Liechtenstein,47.14,9.55,2020-02-25,0.0,0.0,0.0
8708,13707,,Liechtenstein,47.14,9.55,2020-02-26,0.0,0.0,0.0
8709,13708,,Liechtenstein,47.14,9.55,2020-02-27,0.0,0.0,0.0
8710,13709,,Liechtenstein,47.14,9.55,2020-02-28,0.0,0.0,0.0
8711,13710,,Liechtenstein,47.14,9.55,2020-02-29,0.0,0.0,0.0
8712,13711,,Liechtenstein,47.14,9.55,2020-03-01,0.0,0.0,0.0
8713,13712,,Liechtenstein,47.14,9.55,2020-03-02,0.0,0.0,0.0
8714,13713,,Liechtenstein,47.14,9.55,2020-03-03,0.0,0.0,0.0
8715,13714,,Liechtenstein,47.14,9.55,2020-03-04,1.0,0.0,0.0
8716,13715,,Liechtenstein,47.14,9.55,2020-03-05,1.0,0.0,0.0
8717,13716,,Liechtenstein,47.14,9.55,2020-03-06,1.0,0.0,0.0
8718,13717,,Liechtenstein,47.14,9.55,2020-03-07,1.0,0.0,0.0
8719,13718,,Liechtenstein,47.14,9.55,2020-03-08,1.0,0.0,0.0
8720,13719,,Liechtenstein,47.14,9.55,2020-03-09,1.0,0.0,0.0
8721,13720,,Liechtenstein,47.14,9.55,2020-03-10,1.0,0.0,0.0
8722,13721,,Liechtenstein,47.14,9.55,2020-03-11,1.0,0.0,0.0
8723,13722,,Liechtenstein,47.14,9.55,2020-03-12,1.0,0.0,0.0
8724,13723,,Liechtenstein,47.14,9.55,2020-03-13,1.0,0.0,0.0
8725,13724,,Liechtenstein,47.14,9.55,2020-03-14,4.0,0.0,0.0
8726,13725,,Liechtenstein,47.14,9.55,2020-03-15,4.0,0.0,0.0
8727,13726,,Liechtenstein,47.14,9.55,2020-03-16,4.0,0.0,0.0
8728,13727,,Liechtenstein,47.14,9.55,2020-03-17,7.0,0.0,0.0
8729,13728,,Liechtenstein,47.14,9.55,2020-03-18,28.0,0.0,0.0
8730,13729,,Liechtenstein,47.14,9.55,2020-03-19,28.0,0.0,0.0
8731,13730,,Liechtenstein,47.14,9.55,2020-03-20,28.0,0.0,0.0
8732,13765,,Lithuania,55.1694,23.8813,2020-01-22,0.0,0.0,0.0
8733,13766,,Lithuania,55.1694,23.8813,2020-01-23,0.0,0.0,0.0
8734,13767,,Lithuania,55.1694,23.8813,2020-01-24,0.0,0.0,0.0
8735,13768,,Lithuania,55.1694,23.8813,2020-01-25,0.0,0.0,0.0
8736,13769,,Lithuania,55.1694,23.8813,2020-01-26,0.0,0.0,0.0
8737,13770,,Lithuania,55.1694,23.8813,2020-01-27,0.0,0.0,0.0
8738,13771,,Lithuania,55.1694,23.8813,2020-01-28,0.0,0.0,0.0
8739,13772,,Lithuania,55.1694,23.8813,2020-01-29,0.0,0.0,0.0
8740,13773,,Lithuania,55.1694,23.8813,2020-01-30,0.0,0.0,0.0
8741,13774,,Lithuania,55.1694,23.8813,2020-01-31,0.0,0.0,0.0
8742,13775,,Lithuania,55.1694,23.8813,2020-02-01,0.0,0.0,0.0
8743,13776,,Lithuania,55.1694,23.8813,2020-02-02,0.0,0.0,0.0
8744,13777,,Lithuania,55.1694,23.8813,2020-02-03,0.0,0.0,0.0
8745,13778,,Lithuania,55.1694,23.8813,2020-02-04,0.0,0.0,0.0
8746,13779,,Lithuania,55.1694,23.8813,2020-02-05,0.0,0.0,0.0
8747,13780,,Lithuania,55.1694,23.8813,2020-02-06,0.0,0.0,0.0
8748,13781,,Lithuania,55.1694,23.8813,2020-02-07,0.0,0.0,0.0
8749,13782,,Lithuania,55.1694,23.8813,2020-02-08,0.0,0.0,0.0
8750,13783,,Lithuania,55.1694,23.8813,2020-02-09,0.0,0.0,0.0
8751,13784,,Lithuania,55.1694,23.8813,2020-02-10,0.0,0.0,0.0
8752,13785,,Lithuania,55.1694,23.8813,2020-02-11,0.0,0.0,0.0
8753,13786,,Lithuania,55.1694,23.8813,2020-02-12,0.0,0.0,0.0
8754,13787,,Lithuania,55.1694,23.8813,2020-02-13,0.0,0.0,0.0
8755,13788,,Lithuania,55.1694,23.8813,2020-02-14,0.0,0.0,0.0
8756,13789,,Lithuania,55.1694,23.8813,2020-02-15,0.0,0.0,0.0
8757,13790,,Lithuania,55.1694,23.8813,2020-02-16,0.0,0.0,0.0
8758,13791,,Lithuania,55.1694,23.8813,2020-02-17,0.0,0.0,0.0
8759,13792,,Lithuania,55.1694,23.8813,2020-02-18,0.0,0.0,0.0
8760,13793,,Lithuania,55.1694,23.8813,2020-02-19,0.0,0.0,0.0
8761,13794,,Lithuania,55.1694,23.8813,2020-02-20,0.0,0.0,0.0
8762,13795,,Lithuania,55.1694,23.8813,2020-02-21,0.0,0.0,0.0
8763,13796,,Lithuania,55.1694,23.8813,2020-02-22,0.0,0.0,0.0
8764,13797,,Lithuania,55.1694,23.8813,2020-02-23,0.0,0.0,0.0
8765,13798,,Lithuania,55.1694,23.8813,2020-02-24,0.0,0.0,0.0
8766,13799,,Lithuania,55.1694,23.8813,2020-02-25,0.0,0.0,0.0
8767,13800,,Lithuania,55.1694,23.8813,2020-02-26,0.0,0.0,0.0
8768,13801,,Lithuania,55.1694,23.8813,2020-02-27,0.0,0.0,0.0
8769,13802,,Lithuania,55.1694,23.8813,2020-02-28,1.0,0.0,0.0
8770,13803,,Lithuania,55.1694,23.8813,2020-02-29,1.0,0.0,0.0
8771,13804,,Lithuania,55.1694,23.8813,2020-03-01,1.0,0.0,0.0
8772,13805,,Lithuania,55.1694,23.8813,2020-03-02,1.0,0.0,0.0
8773,13806,,Lithuania,55.1694,23.8813,2020-03-03,1.0,0.0,0.0
8774,13807,,Lithuania,55.1694,23.8813,2020-03-04,1.0,0.0,0.0
8775,13808,,Lithuania,55.1694,23.8813,2020-03-05,1.0,0.0,0.0
8776,13809,,Lithuania,55.1694,23.8813,2020-03-06,1.0,0.0,0.0
8777,13810,,Lithuania,55.1694,23.8813,2020-03-07,1.0,0.0,0.0
8778,13811,,Lithuania,55.1694,23.8813,2020-03-08,1.0,0.0,0.0
8779,13812,,Lithuania,55.1694,23.8813,2020-03-09,1.0,0.0,0.0
8780,13813,,Lithuania,55.1694,23.8813,2020-03-10,1.0,0.0,0.0
8781,13814,,Lithuania,55.1694,23.8813,2020-03-11,3.0,0.0,0.0
8782,13815,,Lithuania,55.1694,23.8813,2020-03-12,3.0,0.0,0.0
8783,13816,,Lithuania,55.1694,23.8813,2020-03-13,6.0,0.0,0.0
8784,13817,,Lithuania,55.1694,23.8813,2020-03-14,8.0,0.0,0.0
8785,13818,,Lithuania,55.1694,23.8813,2020-03-15,12.0,0.0,0.0
8786,13819,,Lithuania,55.1694,23.8813,2020-03-16,17.0,0.0,0.0
8787,13820,,Lithuania,55.1694,23.8813,2020-03-17,25.0,0.0,0.0
8788,13821,,Lithuania,55.1694,23.8813,2020-03-18,27.0,0.0,0.0
8789,13822,,Lithuania,55.1694,23.8813,2020-03-19,36.0,0.0,0.0
8790,13823,,Lithuania,55.1694,23.8813,2020-03-20,49.0,0.0,0.0
8791,13858,,Luxembourg,49.8153,6.1296,2020-01-22,0.0,0.0,0.0
8792,13859,,Luxembourg,49.8153,6.1296,2020-01-23,0.0,0.0,0.0
8793,13860,,Luxembourg,49.8153,6.1296,2020-01-24,0.0,0.0,0.0
8794,13861,,Luxembourg,49.8153,6.1296,2020-01-25,0.0,0.0,0.0
8795,13862,,Luxembourg,49.8153,6.1296,2020-01-26,0.0,0.0,0.0
8796,13863,,Luxembourg,49.8153,6.1296,2020-01-27,0.0,0.0,0.0
8797,13864,,Luxembourg,49.8153,6.1296,2020-01-28,0.0,0.0,0.0
8798,13865,,Luxembourg,49.8153,6.1296,2020-01-29,0.0,0.0,0.0
8799,13866,,Luxembourg,49.8153,6.1296,2020-01-30,0.0,0.0,0.0
8800,13867,,Luxembourg,49.8153,6.1296,2020-01-31,0.0,0.0,0.0
8801,13868,,Luxembourg,49.8153,6.1296,2020-02-01,0.0,0.0,0.0
8802,13869,,Luxembourg,49.8153,6.1296,2020-02-02,0.0,0.0,0.0
8803,13870,,Luxembourg,49.8153,6.1296,2020-02-03,0.0,0.0,0.0
8804,13871,,Luxembourg,49.8153,6.1296,2020-02-04,0.0,0.0,0.0
8805,13872,,Luxembourg,49.8153,6.1296,2020-02-05,0.0,0.0,0.0
8806,13873,,Luxembourg,49.8153,6.1296,2020-02-06,0.0,0.0,0.0
8807,13874,,Luxembourg,49.8153,6.1296,2020-02-07,0.0,0.0,0.0
8808,13875,,Luxembourg,49.8153,6.1296,2020-02-08,0.0,0.0,0.0
8809,13876,,Luxembourg,49.8153,6.1296,2020-02-09,0.0,0.0,0.0
8810,13877,,Luxembourg,49.8153,6.1296,2020-02-10,0.0,0.0,0.0
8811,13878,,Luxembourg,49.8153,6.1296,2020-02-11,0.0,0.0,0.0
8812,13879,,Luxembourg,49.8153,6.1296,2020-02-12,0.0,0.0,0.0
8813,13880,,Luxembourg,49.8153,6.1296,2020-02-13,0.0,0.0,0.0
8814,13881,,Luxembourg,49.8153,6.1296,2020-02-14,0.0,0.0,0.0
8815,13882,,Luxembourg,49.8153,6.1296,2020-02-15,0.0,0.0,0.0
8816,13883,,Luxembourg,49.8153,6.1296,2020-02-16,0.0,0.0,0.0
8817,13884,,Luxembourg,49.8153,6.1296,2020-02-17,0.0,0.0,0.0
8818,13885,,Luxembourg,49.8153,6.1296,2020-02-18,0.0,0.0,0.0
8819,13886,,Luxembourg,49.8153,6.1296,2020-02-19,0.0,0.0,0.0
8820,13887,,Luxembourg,49.8153,6.1296,2020-02-20,0.0,0.0,0.0
8821,13888,,Luxembourg,49.8153,6.1296,2020-02-21,0.0,0.0,0.0
8822,13889,,Luxembourg,49.8153,6.1296,2020-02-22,0.0,0.0,0.0
8823,13890,,Luxembourg,49.8153,6.1296,2020-02-23,0.0,0.0,0.0
8824,13891,,Luxembourg,49.8153,6.1296,2020-02-24,0.0,0.0,0.0
8825,13892,,Luxembourg,49.8153,6.1296,2020-02-25,0.0,0.0,0.0
8826,13893,,Luxembourg,49.8153,6.1296,2020-02-26,0.0,0.0,0.0
8827,13894,,Luxembourg,49.8153,6.1296,2020-02-27,0.0,0.0,0.0
8828,13895,,Luxembourg,49.8153,6.1296,2020-02-28,0.0,0.0,0.0
8829,13896,,Luxembourg,49.8153,6.1296,2020-02-29,1.0,0.0,0.0
8830,13897,,Luxembourg,49.8153,6.1296,2020-03-01,1.0,0.0,0.0
8831,13898,,Luxembourg,49.8153,6.1296,2020-03-02,1.0,0.0,0.0
8832,13899,,Luxembourg,49.8153,6.1296,2020-03-03,1.0,0.0,0.0
8833,13900,,Luxembourg,49.8153,6.1296,2020-03-04,1.0,0.0,0.0
8834,13901,,Luxembourg,49.8153,6.1296,2020-03-05,1.0,0.0,0.0
8835,13902,,Luxembourg,49.8153,6.1296,2020-03-06,2.0,0.0,0.0
8836,13903,,Luxembourg,49.8153,6.1296,2020-03-07,2.0,0.0,0.0
8837,13904,,Luxembourg,49.8153,6.1296,2020-03-08,3.0,0.0,0.0
8838,13905,,Luxembourg,49.8153,6.1296,2020-03-09,3.0,0.0,0.0
8839,13906,,Luxembourg,49.8153,6.1296,2020-03-10,5.0,0.0,0.0
8840,13907,,Luxembourg,49.8153,6.1296,2020-03-11,7.0,0.0,0.0
8841,13908,,Luxembourg,49.8153,6.1296,2020-03-12,19.0,0.0,0.0
8842,13909,,Luxembourg,49.8153,6.1296,2020-03-13,34.0,0.0,0.0
8843,13910,,Luxembourg,49.8153,6.1296,2020-03-14,51.0,1.0,0.0
8844,13911,,Luxembourg,49.8153,6.1296,2020-03-15,59.0,1.0,0.0
8845,13912,,Luxembourg,49.8153,6.1296,2020-03-16,77.0,1.0,0.0
8846,13913,,Luxembourg,49.8153,6.1296,2020-03-17,140.0,1.0,0.0
8847,13914,,Luxembourg,49.8153,6.1296,2020-03-18,203.0,2.0,0.0
8848,13915,,Luxembourg,49.8153,6.1296,2020-03-19,335.0,4.0,0.0
8849,13916,,Luxembourg,49.8153,6.1296,2020-03-20,484.0,4.0,0.0
8850,13951,,Malaysia,2.5,112.5,2020-01-22,0.0,0.0,1
8851,13952,,Malaysia,2.5,112.5,2020-01-23,0.0,0.0,1
8852,13953,,Malaysia,2.5,112.5,2020-01-24,0.0,0.0,1
8853,13954,,Malaysia,2.5,112.5,2020-01-25,3.0,0.0,1
8854,13955,,Malaysia,2.5,112.5,2020-01-26,4.0,0.0,1
8855,13956,,Malaysia,2.5,112.5,2020-01-27,4.0,0.0,1
8856,13957,,Malaysia,2.5,112.5,2020-01-28,4.0,0.0,1
8857,13958,,Malaysia,2.5,112.5,2020-01-29,7.0,0.0,1
8858,13959,,Malaysia,2.5,112.5,2020-01-30,8.0,0.0,1
8859,13960,,Malaysia,2.5,112.5,2020-01-31,8.0,0.0,1
8860,13961,,Malaysia,2.5,112.5,2020-02-01,8.0,0.0,1
8861,13962,,Malaysia,2.5,112.5,2020-02-02,8.0,0.0,1
8862,13963,,Malaysia,2.5,112.5,2020-02-03,8.0,0.0,1
8863,13964,,Malaysia,2.5,112.5,2020-02-04,10.0,0.0,1
8864,13965,,Malaysia,2.5,112.5,2020-02-05,12.0,0.0,1
8865,13966,,Malaysia,2.5,112.5,2020-02-06,12.0,0.0,1
8866,13967,,Malaysia,2.5,112.5,2020-02-07,12.0,0.0,1
8867,13968,,Malaysia,2.5,112.5,2020-02-08,16.0,0.0,1
8868,13969,,Malaysia,2.5,112.5,2020-02-09,16.0,0.0,1
8869,13970,,Malaysia,2.5,112.5,2020-02-10,18.0,0.0,1
8870,13971,,Malaysia,2.5,112.5,2020-02-11,18.0,0.0,1
8871,13972,,Malaysia,2.5,112.5,2020-02-12,18.0,0.0,1
8872,13973,,Malaysia,2.5,112.5,2020-02-13,19.0,0.0,1
8873,13974,,Malaysia,2.5,112.5,2020-02-14,19.0,0.0,1
8874,13975,,Malaysia,2.5,112.5,2020-02-15,22.0,0.0,1
8875,13976,,Malaysia,2.5,112.5,2020-02-16,22.0,0.0,1
8876,13977,,Malaysia,2.5,112.5,2020-02-17,22.0,0.0,1
8877,13978,,Malaysia,2.5,112.5,2020-02-18,22.0,0.0,1
8878,13979,,Malaysia,2.5,112.5,2020-02-19,22.0,0.0,1
8879,13980,,Malaysia,2.5,112.5,2020-02-20,22.0,0.0,1
8880,13981,,Malaysia,2.5,112.5,2020-02-21,22.0,0.0,1
8881,13982,,Malaysia,2.5,112.5,2020-02-22,22.0,0.0,1
8882,13983,,Malaysia,2.5,112.5,2020-02-23,22.0,0.0,1
8883,13984,,Malaysia,2.5,112.5,2020-02-24,22.0,0.0,1
8884,13985,,Malaysia,2.5,112.5,2020-02-25,22.0,0.0,1
8885,13986,,Malaysia,2.5,112.5,2020-02-26,22.0,0.0,1
8886,13987,,Malaysia,2.5,112.5,2020-02-27,23.0,0.0,1
8887,13988,,Malaysia,2.5,112.5,2020-02-28,23.0,0.0,1
8888,13989,,Malaysia,2.5,112.5,2020-02-29,25.0,0.0,1
8889,13990,,Malaysia,2.5,112.5,2020-03-01,29.0,0.0,1
8890,13991,,Malaysia,2.5,112.5,2020-03-02,29.0,0.0,1
8891,13992,,Malaysia,2.5,112.5,2020-03-03,36.0,0.0,1
8892,13993,,Malaysia,2.5,112.5,2020-03-04,50.0,0.0,1
8893,13994,,Malaysia,2.5,112.5,2020-03-05,50.0,0.0,1
8894,13995,,Malaysia,2.5,112.5,2020-03-06,83.0,0.0,1
8895,13996,,Malaysia,2.5,112.5,2020-03-07,93.0,0.0,1
8896,13997,,Malaysia,2.5,112.5,2020-03-08,99.0,0.0,1
8897,13998,,Malaysia,2.5,112.5,2020-03-09,117.0,0.0,1
8898,13999,,Malaysia,2.5,112.5,2020-03-10,129.0,0.0,1
8899,14000,,Malaysia,2.5,112.5,2020-03-11,149.0,0.0,1
8900,14001,,Malaysia,2.5,112.5,2020-03-12,149.0,0.0,1
8901,14002,,Malaysia,2.5,112.5,2020-03-13,197.0,0.0,1
8902,14003,,Malaysia,2.5,112.5,2020-03-14,238.0,0.0,1
8903,14004,,Malaysia,2.5,112.5,2020-03-15,428.0,0.0,1
8904,14005,,Malaysia,2.5,112.5,2020-03-16,566.0,0.0,1
8905,14006,,Malaysia,2.5,112.5,2020-03-17,673.0,2.0,1
8906,14007,,Malaysia,2.5,112.5,2020-03-18,790.0,2.0,1
8907,14008,,Malaysia,2.5,112.5,2020-03-19,900.0,2.0,1
8908,14009,,Malaysia,2.5,112.5,2020-03-20,1030.0,3.0,1
8909,14044,,Maldives,3.2028,73.2207,2020-01-22,0.0,0.0,0.0
8910,14045,,Maldives,3.2028,73.2207,2020-01-23,0.0,0.0,0.0
8911,14046,,Maldives,3.2028,73.2207,2020-01-24,0.0,0.0,0.0
8912,14047,,Maldives,3.2028,73.2207,2020-01-25,0.0,0.0,0.0
8913,14048,,Maldives,3.2028,73.2207,2020-01-26,0.0,0.0,0.0
8914,14049,,Maldives,3.2028,73.2207,2020-01-27,0.0,0.0,0.0
8915,14050,,Maldives,3.2028,73.2207,2020-01-28,0.0,0.0,0.0
8916,14051,,Maldives,3.2028,73.2207,2020-01-29,0.0,0.0,0.0
8917,14052,,Maldives,3.2028,73.2207,2020-01-30,0.0,0.0,0.0
8918,14053,,Maldives,3.2028,73.2207,2020-01-31,0.0,0.0,0.0
8919,14054,,Maldives,3.2028,73.2207,2020-02-01,0.0,0.0,0.0
8920,14055,,Maldives,3.2028,73.2207,2020-02-02,0.0,0.0,0.0
8921,14056,,Maldives,3.2028,73.2207,2020-02-03,0.0,0.0,0.0
8922,14057,,Maldives,3.2028,73.2207,2020-02-04,0.0,0.0,0.0
8923,14058,,Maldives,3.2028,73.2207,2020-02-05,0.0,0.0,0.0
8924,14059,,Maldives,3.2028,73.2207,2020-02-06,0.0,0.0,0.0
8925,14060,,Maldives,3.2028,73.2207,2020-02-07,0.0,0.0,0.0
8926,14061,,Maldives,3.2028,73.2207,2020-02-08,0.0,0.0,0.0
8927,14062,,Maldives,3.2028,73.2207,2020-02-09,0.0,0.0,0.0
8928,14063,,Maldives,3.2028,73.2207,2020-02-10,0.0,0.0,0.0
8929,14064,,Maldives,3.2028,73.2207,2020-02-11,0.0,0.0,0.0
8930,14065,,Maldives,3.2028,73.2207,2020-02-12,0.0,0.0,0.0
8931,14066,,Maldives,3.2028,73.2207,2020-02-13,0.0,0.0,0.0
8932,14067,,Maldives,3.2028,73.2207,2020-02-14,0.0,0.0,0.0
8933,14068,,Maldives,3.2028,73.2207,2020-02-15,0.0,0.0,0.0
8934,14069,,Maldives,3.2028,73.2207,2020-02-16,0.0,0.0,0.0
8935,14070,,Maldives,3.2028,73.2207,2020-02-17,0.0,0.0,0.0
8936,14071,,Maldives,3.2028,73.2207,2020-02-18,0.0,0.0,0.0
8937,14072,,Maldives,3.2028,73.2207,2020-02-19,0.0,0.0,0.0
8938,14073,,Maldives,3.2028,73.2207,2020-02-20,0.0,0.0,0.0
8939,14074,,Maldives,3.2028,73.2207,2020-02-21,0.0,0.0,0.0
8940,14075,,Maldives,3.2028,73.2207,2020-02-22,0.0,0.0,0.0
8941,14076,,Maldives,3.2028,73.2207,2020-02-23,0.0,0.0,0.0
8942,14077,,Maldives,3.2028,73.2207,2020-02-24,0.0,0.0,0.0
8943,14078,,Maldives,3.2028,73.2207,2020-02-25,0.0,0.0,0.0
8944,14079,,Maldives,3.2028,73.2207,2020-02-26,0.0,0.0,0.0
8945,14080,,Maldives,3.2028,73.2207,2020-02-27,0.0,0.0,0.0
8946,14081,,Maldives,3.2028,73.2207,2020-02-28,0.0,0.0,0.0
8947,14082,,Maldives,3.2028,73.2207,2020-02-29,0.0,0.0,0.0
8948,14083,,Maldives,3.2028,73.2207,2020-03-01,0.0,0.0,0.0
8949,14084,,Maldives,3.2028,73.2207,2020-03-02,0.0,0.0,0.0
8950,14085,,Maldives,3.2028,73.2207,2020-03-03,0.0,0.0,0.0
8951,14086,,Maldives,3.2028,73.2207,2020-03-04,0.0,0.0,0.0
8952,14087,,Maldives,3.2028,73.2207,2020-03-05,0.0,0.0,0.0
8953,14088,,Maldives,3.2028,73.2207,2020-03-06,0.0,0.0,0.0
8954,14089,,Maldives,3.2028,73.2207,2020-03-07,0.0,0.0,0.0
8955,14090,,Maldives,3.2028,73.2207,2020-03-08,4.0,0.0,0.0
8956,14091,,Maldives,3.2028,73.2207,2020-03-09,4.0,0.0,0.0
8957,14092,,Maldives,3.2028,73.2207,2020-03-10,6.0,0.0,0.0
8958,14093,,Maldives,3.2028,73.2207,2020-03-11,8.0,0.0,0.0
8959,14094,,Maldives,3.2028,73.2207,2020-03-12,8.0,0.0,0.0
8960,14095,,Maldives,3.2028,73.2207,2020-03-13,9.0,0.0,0.0
8961,14096,,Maldives,3.2028,73.2207,2020-03-14,10.0,0.0,0.0
8962,14097,,Maldives,3.2028,73.2207,2020-03-15,13.0,0.0,0.0
8963,14098,,Maldives,3.2028,73.2207,2020-03-16,13.0,0.0,0.0
8964,14099,,Maldives,3.2028,73.2207,2020-03-17,13.0,0.0,0.0
8965,14100,,Maldives,3.2028,73.2207,2020-03-18,13.0,0.0,0.0
8966,14101,,Maldives,3.2028,73.2207,2020-03-19,13.0,0.0,0.0
8967,14102,,Maldives,3.2028,73.2207,2020-03-20,13.0,0.0,0.0
8968,14137,,Malta,35.9375,14.3754,2020-01-22,0.0,0.0,0.0
8969,14138,,Malta,35.9375,14.3754,2020-01-23,0.0,0.0,0.0
8970,14139,,Malta,35.9375,14.3754,2020-01-24,0.0,0.0,0.0
8971,14140,,Malta,35.9375,14.3754,2020-01-25,0.0,0.0,0.0
8972,14141,,Malta,35.9375,14.3754,2020-01-26,0.0,0.0,0.0
8973,14142,,Malta,35.9375,14.3754,2020-01-27,0.0,0.0,0.0
8974,14143,,Malta,35.9375,14.3754,2020-01-28,0.0,0.0,0.0
8975,14144,,Malta,35.9375,14.3754,2020-01-29,0.0,0.0,0.0
8976,14145,,Malta,35.9375,14.3754,2020-01-30,0.0,0.0,0.0
8977,14146,,Malta,35.9375,14.3754,2020-01-31,0.0,0.0,0.0
8978,14147,,Malta,35.9375,14.3754,2020-02-01,0.0,0.0,0.0
8979,14148,,Malta,35.9375,14.3754,2020-02-02,0.0,0.0,0.0
8980,14149,,Malta,35.9375,14.3754,2020-02-03,0.0,0.0,0.0
8981,14150,,Malta,35.9375,14.3754,2020-02-04,0.0,0.0,0.0
8982,14151,,Malta,35.9375,14.3754,2020-02-05,0.0,0.0,0.0
8983,14152,,Malta,35.9375,14.3754,2020-02-06,0.0,0.0,0.0
8984,14153,,Malta,35.9375,14.3754,2020-02-07,0.0,0.0,0.0
8985,14154,,Malta,35.9375,14.3754,2020-02-08,0.0,0.0,0.0
8986,14155,,Malta,35.9375,14.3754,2020-02-09,0.0,0.0,0.0
8987,14156,,Malta,35.9375,14.3754,2020-02-10,0.0,0.0,0.0
8988,14157,,Malta,35.9375,14.3754,2020-02-11,0.0,0.0,0.0
8989,14158,,Malta,35.9375,14.3754,2020-02-12,0.0,0.0,0.0
8990,14159,,Malta,35.9375,14.3754,2020-02-13,0.0,0.0,0.0
8991,14160,,Malta,35.9375,14.3754,2020-02-14,0.0,0.0,0.0
8992,14161,,Malta,35.9375,14.3754,2020-02-15,0.0,0.0,0.0
8993,14162,,Malta,35.9375,14.3754,2020-02-16,0.0,0.0,0.0
8994,14163,,Malta,35.9375,14.3754,2020-02-17,0.0,0.0,0.0
8995,14164,,Malta,35.9375,14.3754,2020-02-18,0.0,0.0,0.0
8996,14165,,Malta,35.9375,14.3754,2020-02-19,0.0,0.0,0.0
8997,14166,,Malta,35.9375,14.3754,2020-02-20,0.0,0.0,0.0
8998,14167,,Malta,35.9375,14.3754,2020-02-21,0.0,0.0,0.0
8999,14168,,Malta,35.9375,14.3754,2020-02-22,0.0,0.0,0.0
9000,14169,,Malta,35.9375,14.3754,2020-02-23,0.0,0.0,0.0
9001,14170,,Malta,35.9375,14.3754,2020-02-24,0.0,0.0,0.0
9002,14171,,Malta,35.9375,14.3754,2020-02-25,0.0,0.0,0.0
9003,14172,,Malta,35.9375,14.3754,2020-02-26,0.0,0.0,0.0
9004,14173,,Malta,35.9375,14.3754,2020-02-27,0.0,0.0,0.0
9005,14174,,Malta,35.9375,14.3754,2020-02-28,0.0,0.0,0.0
9006,14175,,Malta,35.9375,14.3754,2020-02-29,0.0,0.0,0.0
9007,14176,,Malta,35.9375,14.3754,2020-03-01,0.0,0.0,0.0
9008,14177,,Malta,35.9375,14.3754,2020-03-02,0.0,0.0,0.0
9009,14178,,Malta,35.9375,14.3754,2020-03-03,0.0,0.0,0.0
9010,14179,,Malta,35.9375,14.3754,2020-03-04,0.0,0.0,0.0
9011,14180,,Malta,35.9375,14.3754,2020-03-05,0.0,0.0,0.0
9012,14181,,Malta,35.9375,14.3754,2020-03-06,0.0,0.0,0.0
9013,14182,,Malta,35.9375,14.3754,2020-03-07,3.0,0.0,0.0
9014,14183,,Malta,35.9375,14.3754,2020-03-08,3.0,0.0,0.0
9015,14184,,Malta,35.9375,14.3754,2020-03-09,3.0,0.0,0.0
9016,14185,,Malta,35.9375,14.3754,2020-03-10,5.0,0.0,0.0
9017,14186,,Malta,35.9375,14.3754,2020-03-11,6.0,0.0,0.0
9018,14187,,Malta,35.9375,14.3754,2020-03-12,6.0,0.0,0.0
