,0,1,2,3,4,5,6,7,8,9
7100,11181,,Guernsey,49.45,-2.58,2020-02-11,0.0,0.0,0.0,21
7101,11182,,Guernsey,49.45,-2.58,2020-02-12,0.0,0.0,0.0,22
7102,11183,,Guernsey,49.45,-2.58,2020-02-13,0.0,0.0,0.0,23
7103,11184,,Guernsey,49.45,-2.58,2020-02-14,0.0,0.0,0.0,24
7104,11185,,Guernsey,49.45,-2.58,2020-02-15,0.0,0.0,0.0,25
7105,11186,,Guernsey,49.45,-2.58,2020-02-16,0.0,0.0,0.0,26
7106,11187,,Guernsey,49.45,-2.58,2020-02-17,0.0,0.0,0.0,27
7107,11188,,Guernsey,49.45,-2.58,2020-02-18,0.0,0.0,0.0,28
7108,11189,,Guernsey,49.45,-2.58,2020-02-19,0.0,0.0,0.0,29
7109,11190,,Guernsey,49.45,-2.58,2020-02-20,0.0,0.0,0.0,30
7110,11191,,Guernsey,49.45,-2.58,2020-02-21,0.0,0.0,0.0,31
7111,11192,,Guernsey,49.45,-2.58,2020-02-22,0.0,0.0,0.0,32
7112,11193,,Guernsey,49.45,-2.58,2020-02-23,0.0,0.0,0.0,33
7113,11194,,Guernsey,49.45,-2.58,2020-02-24,0.0,0.0,0.0,34
7114,11195,,Guernsey,49.45,-2.58,2020-02-25,0.0,0.0,0.0,35
7115,11196,,Guernsey,49.45,-2.58,2020-02-26,0.0,0.0,0.0,36
7116,11197,,Guernsey,49.45,-2.58,2020-02-27,0.0,0.0,0.0,37
7117,11198,,Guernsey,49.45,-2.58,2020-02-28,0.0,0.0,0.0,38
7118,11199,,Guernsey,49.45,-2.58,2020-02-29,0.0,0.0,0.0,39
7119,11200,,Guernsey,49.45,-2.58,2020-03-01,0.0,0.0,0.0,40
7120,11201,,Guernsey,49.45,-2.58,2020-03-02,0.0,0.0,0.0,41
7121,11202,,Guernsey,49.45,-2.58,2020-03-03,0.0,0.0,0.0,42
7122,11203,,Guernsey,49.45,-2.58,2020-03-04,0.0,0.0,0.0,43
7123,11204,,Guernsey,49.45,-2.58,2020-03-05,0.0,0.0,0.0,44
7124,11205,,Guernsey,49.45,-2.58,2020-03-06,0.0,0.0,0.0,45
7125,11206,,Guernsey,49.45,-2.58,2020-03-07,0.0,0.0,0.0,46
7126,11207,,Guernsey,49.45,-2.58,2020-03-08,0.0,0.0,0.0,47
7127,11208,,Guernsey,49.45,-2.58,2020-03-09,0.0,0.0,0.0,48
7128,11209,,Guernsey,49.45,-2.58,2020-03-10,0.0,0.0,0.0,49
7129,11210,,Guernsey,49.45,-2.58,2020-03-11,0.0,0.0,0.0,50
7130,11211,,Guernsey,49.45,-2.58,2020-03-12,0.0,0.0,0.0,51
7131,11212,,Guernsey,49.45,-2.58,2020-03-13,0.0,0.0,0.0,52
7132,11213,,Guernsey,49.45,-2.58,2020-03-14,0.0,0.0,0.0,53
7133,11214,,Guernsey,49.45,-2.58,2020-03-15,0.0,0.0,0.0,54
7134,11215,,Guernsey,49.45,-2.58,2020-03-16,0.0,0.0,0.0,55
7135,11216,,Guernsey,49.45,-2.58,2020-03-17,0.0,0.0,0.0,56
7136,11217,,Guernsey,49.45,-2.58,2020-03-18,0.0,0.0,0.0,57
7137,11218,,Guernsey,49.45,-2.58,2020-03-19,0.0,0.0,0.0,58
7138,11219,,Guernsey,49.45,-2.58,2020-03-20,0.0,0.0,0.0,59
7139,11254,,Guinea,9.9456,-9.6966,2020-01-22,0.0,0.0,0.0,1
7140,11255,,Guinea,9.9456,-9.6966,2020-01-23,0.0,0.0,0.0,2
7141,11256,,Guinea,9.9456,-9.6966,2020-01-24,0.0,0.0,0.0,3
7142,11257,,Guinea,9.9456,-9.6966,2020-01-25,0.0,0.0,0.0,4
7143,11258,,Guinea,9.9456,-9.6966,2020-01-26,0.0,0.0,0.0,5
7144,11259,,Guinea,9.9456,-9.6966,2020-01-27,0.0,0.0,0.0,6
7145,11260,,Guinea,9.9456,-9.6966,2020-01-28,0.0,0.0,0.0,7
7146,11261,,Guinea,9.9456,-9.6966,2020-01-29,0.0,0.0,0.0,8
7147,11262,,Guinea,9.9456,-9.6966,2020-01-30,0.0,0.0,0.0,9
7148,11263,,Guinea,9.9456,-9.6966,2020-01-31,0.0,0.0,0.0,10
7149,11264,,Guinea,9.9456,-9.6966,2020-02-01,0.0,0.0,0.0,11
7150,11265,,Guinea,9.9456,-9.6966,2020-02-02,0.0,0.0,0.0,12
7151,11266,,Guinea,9.9456,-9.6966,2020-02-03,0.0,0.0,0.0,13
7152,11267,,Guinea,9.9456,-9.6966,2020-02-04,0.0,0.0,0.0,14
7153,11268,,Guinea,9.9456,-9.6966,2020-02-05,0.0,0.0,0.0,15
7154,11269,,Guinea,9.9456,-9.6966,2020-02-06,0.0,0.0,0.0,16
7155,11270,,Guinea,9.9456,-9.6966,2020-02-07,0.0,0.0,0.0,17
7156,11271,,Guinea,9.9456,-9.6966,2020-02-08,0.0,0.0,0.0,18
7157,11272,,Guinea,9.9456,-9.6966,2020-02-09,0.0,0.0,0.0,19
7158,11273,,Guinea,9.9456,-9.6966,2020-02-10,0.0,0.0,0.0,20
7159,11274,,Guinea,9.9456,-9.6966,2020-02-11,0.0,0.0,0.0,21
7160,11275,,Guinea,9.9456,-9.6966,2020-02-12,0.0,0.0,0.0,22
7161,11276,,Guinea,9.9456,-9.6966,2020-02-13,0.0,0.0,0.0,23
7162,11277,,Guinea,9.9456,-9.6966,2020-02-14,0.0,0.0,0.0,24
7163,11278,,Guinea,9.9456,-9.6966,2020-02-15,0.0,0.0,0.0,25
7164,11279,,Guinea,9.9456,-9.6966,2020-02-16,0.0,0.0,0.0,26
7165,11280,,Guinea,9.9456,-9.6966,2020-02-17,0.0,0.0,0.0,27
7166,11281,,Guinea,9.9456,-9.6966,2020-02-18,0.0,0.0,0.0,28
7167,11282,,Guinea,9.9456,-9.6966,2020-02-19,0.0,0.0,0.0,29
7168,11283,,Guinea,9.9456,-9.6966,2020-02-20,0.0,0.0,0.0,30
7169,11284,,Guinea,9.9456,-9.6966,2020-02-21,0.0,0.0,0.0,31
7170,11285,,Guinea,9.9456,-9.6966,2020-02-22,0.0,0.0,0.0,32
7171,11286,,Guinea,9.9456,-9.6966,2020-02-23,0.0,0.0,0.0,33
7172,11287,,Guinea,9.9456,-9.6966,2020-02-24,0.0,0.0,0.0,34
7173,11288,,Guinea,9.9456,-9.6966,2020-02-25,0.0,0.0,0.0,35
7174,11289,,Guinea,9.9456,-9.6966,2020-02-26,0.0,0.0,0.0,36
7175,11290,,Guinea,9.9456,-9.6966,2020-02-27,0.0,0.0,0.0,37
7176,11291,,Guinea,9.9456,-9.6966,2020-02-28,0.0,0.0,0.0,38
7177,11292,,Guinea,9.9456,-9.6966,2020-02-29,0.0,0.0,0.0,39
7178,11293,,Guinea,9.9456,-9.6966,2020-03-01,0.0,0.0,0.0,40
7179,11294,,Guinea,9.9456,-9.6966,2020-03-02,0.0,0.0,0.0,41
7180,11295,,Guinea,9.9456,-9.6966,2020-03-03,0.0,0.0,0.0,42
7181,11296,,Guinea,9.9456,-9.6966,2020-03-04,0.0,0.0,0.0,43
7182,11297,,Guinea,9.9456,-9.6966,2020-03-05,0.0,0.0,0.0,44
7183,11298,,Guinea,9.9456,-9.6966,2020-03-06,0.0,0.0,0.0,45
7184,11299,,Guinea,9.9456,-9.6966,2020-03-07,0.0,0.0,0.0,46
7185,11300,,Guinea,9.9456,-9.6966,2020-03-08,0.0,0.0,0.0,47
7186,11301,,Guinea,9.9456,-9.6966,2020-03-09,0.0,0.0,0.0,48
7187,11302,,Guinea,9.9456,-9.6966,2020-03-10,0.0,0.0,0.0,49
7188,11303,,Guinea,9.9456,-9.6966,2020-03-11,0.0,0.0,0.0,50
7189,11304,,Guinea,9.9456,-9.6966,2020-03-12,0.0,0.0,0.0,51
7190,11305,,Guinea,9.9456,-9.6966,2020-03-13,1.0,0.0,0.0,52
7191,11306,,Guinea,9.9456,-9.6966,2020-03-14,1.0,0.0,0.0,53
7192,11307,,Guinea,9.9456,-9.6966,2020-03-15,1.0,0.0,0.0,54
7193,11308,,Guinea,9.9456,-9.6966,2020-03-16,1.0,0.0,0.0,55
7194,11309,,Guinea,9.9456,-9.6966,2020-03-17,1.0,0.0,0.0,56
7195,11310,,Guinea,9.9456,-9.6966,2020-03-18,1.0,0.0,0.0,57
7196,11311,,Guinea,9.9456,-9.6966,2020-03-19,1.0,0.0,0.0,58
7197,11312,,Guinea,9.9456,-9.6966,2020-03-20,1.0,0.0,0.0,59
7198,11347,,Guyana,5.0,-58.75,2020-01-22,0.0,0.0,0.0,1
7199,11348,,Guyana,5.0,-58.75,2020-01-23,0.0,0.0,0.0,2
7200,11349,,Guyana,5.0,-58.75,2020-01-24,0.0,0.0,0.0,3
7201,11350,,Guyana,5.0,-58.75,2020-01-25,0.0,0.0,0.0,4
7202,11351,,Guyana,5.0,-58.75,2020-01-26,0.0,0.0,0.0,5
7203,11352,,Guyana,5.0,-58.75,2020-01-27,0.0,0.0,0.0,6
7204,11353,,Guyana,5.0,-58.75,2020-01-28,0.0,0.0,0.0,7
7205,11354,,Guyana,5.0,-58.75,2020-01-29,0.0,0.0,0.0,8
7206,11355,,Guyana,5.0,-58.75,2020-01-30,0.0,0.0,0.0,9
7207,11356,,Guyana,5.0,-58.75,2020-01-31,0.0,0.0,0.0,10
7208,11357,,Guyana,5.0,-58.75,2020-02-01,0.0,0.0,0.0,11
7209,11358,,Guyana,5.0,-58.75,2020-02-02,0.0,0.0,0.0,12
7210,11359,,Guyana,5.0,-58.75,2020-02-03,0.0,0.0,0.0,13
7211,11360,,Guyana,5.0,-58.75,2020-02-04,0.0,0.0,0.0,14
7212,11361,,Guyana,5.0,-58.75,2020-02-05,0.0,0.0,0.0,15
7213,11362,,Guyana,5.0,-58.75,2020-02-06,0.0,0.0,0.0,16
7214,11363,,Guyana,5.0,-58.75,2020-02-07,0.0,0.0,0.0,17
7215,11364,,Guyana,5.0,-58.75,2020-02-08,0.0,0.0,0.0,18
7216,11365,,Guyana,5.0,-58.75,2020-02-09,0.0,0.0,0.0,19
7217,11366,,Guyana,5.0,-58.75,2020-02-10,0.0,0.0,0.0,20
7218,11367,,Guyana,5.0,-58.75,2020-02-11,0.0,0.0,0.0,21
7219,11368,,Guyana,5.0,-58.75,2020-02-12,0.0,0.0,0.0,22
7220,11369,,Guyana,5.0,-58.75,2020-02-13,0.0,0.0,0.0,23
7221,11370,,Guyana,5.0,-58.75,2020-02-14,0.0,0.0,0.0,24
7222,11371,,Guyana,5.0,-58.75,2020-02-15,0.0,0.0,0.0,25
7223,11372,,Guyana,5.0,-58.75,2020-02-16,0.0,0.0,0.0,26
7224,11373,,Guyana,5.0,-58.75,2020-02-17,0.0,0.0,0.0,27
7225,11374,,Guyana,5.0,-58.75,2020-02-18,0.0,0.0,0.0,28
7226,11375,,Guyana,5.0,-58.75,2020-02-19,0.0,0.0,0.0,29
7227,11376,,Guyana,5.0,-58.75,2020-02-20,0.0,0.0,0.0,30
7228,11377,,Guyana,5.0,-58.75,2020-02-21,0.0,0.0,0.0,31
7229,11378,,Guyana,5.0,-58.75,2020-02-22,0.0,0.0,0.0,32
7230,11379,,Guyana,5.0,-58.75,2020-02-23,0.0,0.0,0.0,33
7231,11380,,Guyana,5.0,-58.75,2020-02-24,0.0,0.0,0.0,34
7232,11381,,Guyana,5.0,-58.75,2020-02-25,0.0,0.0,0.0,35
7233,11382,,Guyana,5.0,-58.75,2020-02-26,0.0,0.0,0.0,36
7234,11383,,Guyana,5.0,-58.75,2020-02-27,0.0,0.0,0.0,37
7235,11384,,Guyana,5.0,-58.75,2020-02-28,0.0,0.0,0.0,38
7236,11385,,Guyana,5.0,-58.75,2020-02-29,0.0,0.0,0.0,39
7237,11386,,Guyana,5.0,-58.75,2020-03-01,0.0,0.0,0.0,40
7238,11387,,Guyana,5.0,-58.75,2020-03-02,0.0,0.0,0.0,41
7239,11388,,Guyana,5.0,-58.75,2020-03-03,0.0,0.0,0.0,42
7240,11389,,Guyana,5.0,-58.75,2020-03-04,0.0,0.0,0.0,43
7241,11390,,Guyana,5.0,-58.75,2020-03-05,0.0,0.0,0.0,44
7242,11391,,Guyana,5.0,-58.75,2020-03-06,0.0,0.0,0.0,45
7243,11392,,Guyana,5.0,-58.75,2020-03-07,0.0,0.0,0.0,46
7244,11393,,Guyana,5.0,-58.75,2020-03-08,0.0,0.0,0.0,47
7245,11394,,Guyana,5.0,-58.75,2020-03-09,0.0,0.0,0.0,48
7246,11395,,Guyana,5.0,-58.75,2020-03-10,0.0,0.0,0.0,49
7247,11396,,Guyana,5.0,-58.75,2020-03-11,0.0,0.0,0.0,50
7248,11397,,Guyana,5.0,-58.75,2020-03-12,1.0,1.0,0.0,51
7249,11398,,Guyana,5.0,-58.75,2020-03-13,1.0,1.0,0.0,52
7250,11399,,Guyana,5.0,-58.75,2020-03-14,1.0,1.0,0.0,53
7251,11400,,Guyana,5.0,-58.75,2020-03-15,4.0,1.0,0.0,54
7252,11401,,Guyana,5.0,-58.75,2020-03-16,4.0,1.0,0.0,55
7253,11402,,Guyana,5.0,-58.75,2020-03-17,7.0,1.0,0.0,56
7254,11403,,Guyana,5.0,-58.75,2020-03-18,7.0,1.0,0.0,57
7255,11404,,Guyana,5.0,-58.75,2020-03-19,7.0,1.0,0.0,58
7256,11405,,Guyana,5.0,-58.75,2020-03-20,7.0,1.0,0.0,59
7257,11440,,Holy See,41.9029,12.4534,2020-01-22,0.0,0.0,0.0,1
7258,11441,,Holy See,41.9029,12.4534,2020-01-23,0.0,0.0,0.0,2
7259,11442,,Holy See,41.9029,12.4534,2020-01-24,0.0,0.0,0.0,3
7260,11443,,Holy See,41.9029,12.4534,2020-01-25,0.0,0.0,0.0,4
7261,11444,,Holy See,41.9029,12.4534,2020-01-26,0.0,0.0,0.0,5
7262,11445,,Holy See,41.9029,12.4534,2020-01-27,0.0,0.0,0.0,6
7263,11446,,Holy See,41.9029,12.4534,2020-01-28,0.0,0.0,0.0,7
7264,11447,,Holy See,41.9029,12.4534,2020-01-29,0.0,0.0,0.0,8
7265,11448,,Holy See,41.9029,12.4534,2020-01-30,0.0,0.0,0.0,9
7266,11449,,Holy See,41.9029,12.4534,2020-01-31,0.0,0.0,0.0,10
7267,11450,,Holy See,41.9029,12.4534,2020-02-01,0.0,0.0,0.0,11
7268,11451,,Holy See,41.9029,12.4534,2020-02-02,0.0,0.0,0.0,12
7269,11452,,Holy See,41.9029,12.4534,2020-02-03,0.0,0.0,0.0,13
7270,11453,,Holy See,41.9029,12.4534,2020-02-04,0.0,0.0,0.0,14
7271,11454,,Holy See,41.9029,12.4534,2020-02-05,0.0,0.0,0.0,15
7272,11455,,Holy See,41.9029,12.4534,2020-02-06,0.0,0.0,0.0,16
7273,11456,,Holy See,41.9029,12.4534,2020-02-07,0.0,0.0,0.0,17
7274,11457,,Holy See,41.9029,12.4534,2020-02-08,0.0,0.0,0.0,18
7275,11458,,Holy See,41.9029,12.4534,2020-02-09,0.0,0.0,0.0,19
7276,11459,,Holy See,41.9029,12.4534,2020-02-10,0.0,0.0,0.0,20
7277,11460,,Holy See,41.9029,12.4534,2020-02-11,0.0,0.0,0.0,21
7278,11461,,Holy See,41.9029,12.4534,2020-02-12,0.0,0.0,0.0,22
7279,11462,,Holy See,41.9029,12.4534,2020-02-13,0.0,0.0,0.0,23
7280,11463,,Holy See,41.9029,12.4534,2020-02-14,0.0,0.0,0.0,24
7281,11464,,Holy See,41.9029,12.4534,2020-02-15,0.0,0.0,0.0,25
7282,11465,,Holy See,41.9029,12.4534,2020-02-16,0.0,0.0,0.0,26
7283,11466,,Holy See,41.9029,12.4534,2020-02-17,0.0,0.0,0.0,27
7284,11467,,Holy See,41.9029,12.4534,2020-02-18,0.0,0.0,0.0,28
7285,11468,,Holy See,41.9029,12.4534,2020-02-19,0.0,0.0,0.0,29
7286,11469,,Holy See,41.9029,12.4534,2020-02-20,0.0,0.0,0.0,30
7287,11470,,Holy See,41.9029,12.4534,2020-02-21,0.0,0.0,0.0,31
7288,11471,,Holy See,41.9029,12.4534,2020-02-22,0.0,0.0,0.0,32
7289,11472,,Holy See,41.9029,12.4534,2020-02-23,0.0,0.0,0.0,33
7290,11473,,Holy See,41.9029,12.4534,2020-02-24,0.0,0.0,0.0,34
7291,11474,,Holy See,41.9029,12.4534,2020-02-25,0.0,0.0,0.0,35
7292,11475,,Holy See,41.9029,12.4534,2020-02-26,0.0,0.0,0.0,36
7293,11476,,Holy See,41.9029,12.4534,2020-02-27,0.0,0.0,0.0,37
7294,11477,,Holy See,41.9029,12.4534,2020-02-28,0.0,0.0,0.0,38
7295,11478,,Holy See,41.9029,12.4534,2020-02-29,0.0,0.0,0.0,39
7296,11479,,Holy See,41.9029,12.4534,2020-03-01,0.0,0.0,0.0,40
7297,11480,,Holy See,41.9029,12.4534,2020-03-02,0.0,0.0,0.0,41
7298,11481,,Holy See,41.9029,12.4534,2020-03-03,0.0,0.0,0.0,42
7299,11482,,Holy See,41.9029,12.4534,2020-03-04,0.0,0.0,0.0,43
7300,11483,,Holy See,41.9029,12.4534,2020-03-05,0.0,0.0,0.0,44
7301,11484,,Holy See,41.9029,12.4534,2020-03-06,1.0,0.0,0.0,45
7302,11485,,Holy See,41.9029,12.4534,2020-03-07,1.0,0.0,0.0,46
7303,11486,,Holy See,41.9029,12.4534,2020-03-08,1.0,0.0,0.0,47
7304,11487,,Holy See,41.9029,12.4534,2020-03-09,1.0,0.0,0.0,48
7305,11488,,Holy See,41.9029,12.4534,2020-03-10,1.0,0.0,0.0,49
7306,11489,,Holy See,41.9029,12.4534,2020-03-11,1.0,0.0,0.0,50
7307,11490,,Holy See,41.9029,12.4534,2020-03-12,1.0,0.0,0.0,51
7308,11491,,Holy See,41.9029,12.4534,2020-03-13,1.0,0.0,0.0,52
7309,11492,,Holy See,41.9029,12.4534,2020-03-14,1.0,0.0,0.0,53
7310,11493,,Holy See,41.9029,12.4534,2020-03-15,1.0,0.0,0.0,54
7311,11494,,Holy See,41.9029,12.4534,2020-03-16,1.0,0.0,0.0,55
7312,11495,,Holy See,41.9029,12.4534,2020-03-17,1.0,0.0,0.0,56
7313,11496,,Holy See,41.9029,12.4534,2020-03-18,1.0,0.0,0.0,57
7314,11497,,Holy See,41.9029,12.4534,2020-03-19,1.0,0.0,0.0,58
7315,11498,,Holy See,41.9029,12.4534,2020-03-20,1.0,0.0,0.0,59
7316,11533,,Honduras,15.2,-86.2419,2020-01-22,0.0,0.0,0.0,1
7317,11534,,Honduras,15.2,-86.2419,2020-01-23,0.0,0.0,0.0,2
7318,11535,,Honduras,15.2,-86.2419,2020-01-24,0.0,0.0,0.0,3
7319,11536,,Honduras,15.2,-86.2419,2020-01-25,0.0,0.0,0.0,4
7320,11537,,Honduras,15.2,-86.2419,2020-01-26,0.0,0.0,0.0,5
7321,11538,,Honduras,15.2,-86.2419,2020-01-27,0.0,0.0,0.0,6
7322,11539,,Honduras,15.2,-86.2419,2020-01-28,0.0,0.0,0.0,7
7323,11540,,Honduras,15.2,-86.2419,2020-01-29,0.0,0.0,0.0,8
7324,11541,,Honduras,15.2,-86.2419,2020-01-30,0.0,0.0,0.0,9
7325,11542,,Honduras,15.2,-86.2419,2020-01-31,0.0,0.0,0.0,10
7326,11543,,Honduras,15.2,-86.2419,2020-02-01,0.0,0.0,0.0,11
7327,11544,,Honduras,15.2,-86.2419,2020-02-02,0.0,0.0,0.0,12
7328,11545,,Honduras,15.2,-86.2419,2020-02-03,0.0,0.0,0.0,13
7329,11546,,Honduras,15.2,-86.2419,2020-02-04,0.0,0.0,0.0,14
7330,11547,,Honduras,15.2,-86.2419,2020-02-05,0.0,0.0,0.0,15
7331,11548,,Honduras,15.2,-86.2419,2020-02-06,0.0,0.0,0.0,16
7332,11549,,Honduras,15.2,-86.2419,2020-02-07,0.0,0.0,0.0,17
7333,11550,,Honduras,15.2,-86.2419,2020-02-08,0.0,0.0,0.0,18
7334,11551,,Honduras,15.2,-86.2419,2020-02-09,0.0,0.0,0.0,19
7335,11552,,Honduras,15.2,-86.2419,2020-02-10,0.0,0.0,0.0,20
7336,11553,,Honduras,15.2,-86.2419,2020-02-11,0.0,0.0,0.0,21
7337,11554,,Honduras,15.2,-86.2419,2020-02-12,0.0,0.0,0.0,22
7338,11555,,Honduras,15.2,-86.2419,2020-02-13,0.0,0.0,0.0,23
7339,11556,,Honduras,15.2,-86.2419,2020-02-14,0.0,0.0,0.0,24
7340,11557,,Honduras,15.2,-86.2419,2020-02-15,0.0,0.0,0.0,25
7341,11558,,Honduras,15.2,-86.2419,2020-02-16,0.0,0.0,0.0,26
7342,11559,,Honduras,15.2,-86.2419,2020-02-17,0.0,0.0,0.0,27
7343,11560,,Honduras,15.2,-86.2419,2020-02-18,0.0,0.0,0.0,28
7344,11561,,Honduras,15.2,-86.2419,2020-02-19,0.0,0.0,0.0,29
7345,11562,,Honduras,15.2,-86.2419,2020-02-20,0.0,0.0,0.0,30
7346,11563,,Honduras,15.2,-86.2419,2020-02-21,0.0,0.0,0.0,31
7347,11564,,Honduras,15.2,-86.2419,2020-02-22,0.0,0.0,0.0,32
7348,11565,,Honduras,15.2,-86.2419,2020-02-23,0.0,0.0,0.0,33
7349,11566,,Honduras,15.2,-86.2419,2020-02-24,0.0,0.0,0.0,34
7350,11567,,Honduras,15.2,-86.2419,2020-02-25,0.0,0.0,0.0,35
7351,11568,,Honduras,15.2,-86.2419,2020-02-26,0.0,0.0,0.0,36
7352,11569,,Honduras,15.2,-86.2419,2020-02-27,0.0,0.0,0.0,37
7353,11570,,Honduras,15.2,-86.2419,2020-02-28,0.0,0.0,0.0,38
7354,11571,,Honduras,15.2,-86.2419,2020-02-29,0.0,0.0,0.0,39
7355,11572,,Honduras,15.2,-86.2419,2020-03-01,0.0,0.0,0.0,40
7356,11573,,Honduras,15.2,-86.2419,2020-03-02,0.0,0.0,0.0,41
7357,11574,,Honduras,15.2,-86.2419,2020-03-03,0.0,0.0,0.0,42
7358,11575,,Honduras,15.2,-86.2419,2020-03-04,0.0,0.0,0.0,43
7359,11576,,Honduras,15.2,-86.2419,2020-03-05,0.0,0.0,0.0,44
7360,11577,,Honduras,15.2,-86.2419,2020-03-06,0.0,0.0,0.0,45
7361,11578,,Honduras,15.2,-86.2419,2020-03-07,0.0,0.0,0.0,46
7362,11579,,Honduras,15.2,-86.2419,2020-03-08,0.0,0.0,0.0,47
7363,11580,,Honduras,15.2,-86.2419,2020-03-09,0.0,0.0,0.0,48
7364,11581,,Honduras,15.2,-86.2419,2020-03-10,0.0,0.0,0.0,49
7365,11582,,Honduras,15.2,-86.2419,2020-03-11,2.0,0.0,0.0,50
7366,11583,,Honduras,15.2,-86.2419,2020-03-12,2.0,0.0,0.0,51
7367,11584,,Honduras,15.2,-86.2419,2020-03-13,2.0,0.0,0.0,52
7368,11585,,Honduras,15.2,-86.2419,2020-03-14,2.0,0.0,0.0,53
7369,11586,,Honduras,15.2,-86.2419,2020-03-15,3.0,0.0,0.0,54
7370,11587,,Honduras,15.2,-86.2419,2020-03-16,6.0,0.0,0.0,55
7371,11588,,Honduras,15.2,-86.2419,2020-03-17,8.0,0.0,0.0,56
7372,11589,,Honduras,15.2,-86.2419,2020-03-18,9.0,0.0,0.0,57
7373,11590,,Honduras,15.2,-86.2419,2020-03-19,12.0,0.0,0.0,58
7374,11591,,Honduras,15.2,-86.2419,2020-03-20,24.0,0.0,0.0,59
7375,11626,,Hungary,47.1625,19.5033,2020-01-22,0.0,0.0,0.0,1
7376,11627,,Hungary,47.1625,19.5033,2020-01-23,0.0,0.0,0.0,2
7377,11628,,Hungary,47.1625,19.5033,2020-01-24,0.0,0.0,0.0,3
7378,11629,,Hungary,47.1625,19.5033,2020-01-25,0.0,0.0,0.0,4
7379,11630,,Hungary,47.1625,19.5033,2020-01-26,0.0,0.0,0.0,5
7380,11631,,Hungary,47.1625,19.5033,2020-01-27,0.0,0.0,0.0,6
7381,11632,,Hungary,47.1625,19.5033,2020-01-28,0.0,0.0,0.0,7
7382,11633,,Hungary,47.1625,19.5033,2020-01-29,0.0,0.0,0.0,8
7383,11634,,Hungary,47.1625,19.5033,2020-01-30,0.0,0.0,0.0,9
7384,11635,,Hungary,47.1625,19.5033,2020-01-31,0.0,0.0,0.0,10
7385,11636,,Hungary,47.1625,19.5033,2020-02-01,0.0,0.0,0.0,11
7386,11637,,Hungary,47.1625,19.5033,2020-02-02,0.0,0.0,0.0,12
7387,11638,,Hungary,47.1625,19.5033,2020-02-03,0.0,0.0,0.0,13
7388,11639,,Hungary,47.1625,19.5033,2020-02-04,0.0,0.0,0.0,14
7389,11640,,Hungary,47.1625,19.5033,2020-02-05,0.0,0.0,0.0,15
7390,11641,,Hungary,47.1625,19.5033,2020-02-06,0.0,0.0,0.0,16
7391,11642,,Hungary,47.1625,19.5033,2020-02-07,0.0,0.0,0.0,17
7392,11643,,Hungary,47.1625,19.5033,2020-02-08,0.0,0.0,0.0,18
7393,11644,,Hungary,47.1625,19.5033,2020-02-09,0.0,0.0,0.0,19
7394,11645,,Hungary,47.1625,19.5033,2020-02-10,0.0,0.0,0.0,20
7395,11646,,Hungary,47.1625,19.5033,2020-02-11,0.0,0.0,0.0,21
7396,11647,,Hungary,47.1625,19.5033,2020-02-12,0.0,0.0,0.0,22
7397,11648,,Hungary,47.1625,19.5033,2020-02-13,0.0,0.0,0.0,23
7398,11649,,Hungary,47.1625,19.5033,2020-02-14,0.0,0.0,0.0,24
7399,11650,,Hungary,47.1625,19.5033,2020-02-15,0.0,0.0,0.0,25
7400,11651,,Hungary,47.1625,19.5033,2020-02-16,0.0,0.0,0.0,26
7401,11652,,Hungary,47.1625,19.5033,2020-02-17,0.0,0.0,0.0,27
7402,11653,,Hungary,47.1625,19.5033,2020-02-18,0.0,0.0,0.0,28
7403,11654,,Hungary,47.1625,19.5033,2020-02-19,0.0,0.0,0.0,29
7404,11655,,Hungary,47.1625,19.5033,2020-02-20,0.0,0.0,0.0,30
7405,11656,,Hungary,47.1625,19.5033,2020-02-21,0.0,0.0,0.0,31
7406,11657,,Hungary,47.1625,19.5033,2020-02-22,0.0,0.0,0.0,32
7407,11658,,Hungary,47.1625,19.5033,2020-02-23,0.0,0.0,0.0,33
7408,11659,,Hungary,47.1625,19.5033,2020-02-24,0.0,0.0,0.0,34
7409,11660,,Hungary,47.1625,19.5033,2020-02-25,0.0,0.0,0.0,35
7410,11661,,Hungary,47.1625,19.5033,2020-02-26,0.0,0.0,0.0,36
7411,11662,,Hungary,47.1625,19.5033,2020-02-27,0.0,0.0,0.0,37
7412,11663,,Hungary,47.1625,19.5033,2020-02-28,0.0,0.0,0.0,38
7413,11664,,Hungary,47.1625,19.5033,2020-02-29,0.0,0.0,0.0,39
7414,11665,,Hungary,47.1625,19.5033,2020-03-01,0.0,0.0,0.0,40
7415,11666,,Hungary,47.1625,19.5033,2020-03-02,0.0,0.0,0.0,41
7416,11667,,Hungary,47.1625,19.5033,2020-03-03,0.0,0.0,0.0,42
7417,11668,,Hungary,47.1625,19.5033,2020-03-04,2.0,0.0,0.0,43
7418,11669,,Hungary,47.1625,19.5033,2020-03-05,2.0,0.0,0.0,44
7419,11670,,Hungary,47.1625,19.5033,2020-03-06,2.0,0.0,0.0,45
7420,11671,,Hungary,47.1625,19.5033,2020-03-07,4.0,0.0,0.0,46
7421,11672,,Hungary,47.1625,19.5033,2020-03-08,7.0,0.0,0.0,47
7422,11673,,Hungary,47.1625,19.5033,2020-03-09,9.0,0.0,0.0,48
7423,11674,,Hungary,47.1625,19.5033,2020-03-10,9.0,0.0,0.0,49
7424,11675,,Hungary,47.1625,19.5033,2020-03-11,13.0,0.0,0.0,50
